,Title,genre,listing_price,currently_available,rating,book_cover,book_url
376,Murder at the 42nd ...,Mystery,£54.36,"

    
        In stock
    
",4,../media/cache/c3/8d/c38d65cd155b67ca025f0655bd1bb095.jpg,murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html
377,Most Wanted,Mystery,£35.28,"

    
        In stock
    
",3,../media/cache/8b/bc/8bbc5ab4c3784b4d9b93eb0fd1fb6fd6.jpg,most-wanted_623/index.html
378,"Love, Lies and Spies",Historical Fiction,£20.55,"

    
        In stock
    
",2,../media/cache/7a/22/7a224a6e174af91950e9b124afe54e0e.jpg,love-lies-and-spies_622/index.html
379,How to Speak Golf: ...,Default,£58.32,"

    
        In stock
    
",5,../media/cache/d2/64/d264ad1af882ce391005dc7215ac90e7.jpg,how-to-speak-golf-an-illustrated-guide-to-links-lingo_621/index.html
380,Hide Away (Eve Duncan ...,Mystery,£11.84,"

    
        In stock
    
",1,../media/cache/57/07/5707c3d5d4fd44d943d51730ba7d429a.jpg,hide-away-eve-duncan-20_620/index.html
381,Furiously Happy: A Funny ...,Nonfiction,£41.46,"

    
        In stock
    
",4,../media/cache/ab/2a/ab2ae4f02aa46271b4bfc77494039fc6.jpg,furiously-happy-a-funny-book-about-horrible-things_619/index.html
382,Everyday Italian: 125 Simple ...,Food and Drink,£20.10,"

    
        In stock
    
",5,../media/cache/5a/64/5a6499d41ccaad4c4f7eeaa90e16345a.jpg,everyday-italian-125-simple-and-delicious-recipes_618/index.html
383,Equal Is Unfair: America's ...,Politics,£56.86,"

    
        In stock
    
",1,../media/cache/00/11/001153d2a22d889837efac1703e10a5e.jpg,equal-is-unfair-americas-misguided-fight-against-income-inequality_617/index.html
384,Eleanor & Park,Default,£56.51,"

    
        In stock
    
",5,../media/cache/ed/d7/edd781d3c9d63a395f80f241445e88fa.jpg,eleanor-park_616/index.html
385,Dirty (Dive Bar #1),Romance,£40.83,"

    
        In stock
    
",4,../media/cache/ae/90/ae903f6f6d059954be4e85497dd76bf5.jpg,dirty-dive-bar-1_615/index.html
386,Can You Keep a ...,Horror,£48.64,"

    
        In stock
    
",1,../media/cache/0b/2f/0b2f432cc27132f688fcdf29618521e0.jpg,can-you-keep-a-secret-fear-street-relaunch-4_614/index.html
387,Boar Island (Anna Pigeon ...,Mystery,£59.48,"

    
        In stock
    
",3,../media/cache/d5/81/d58157866ea8f015a8e4c55b23b8c96f.jpg,boar-island-anna-pigeon-19_613/index.html
388,A Paris Apartment,Historical Fiction,£39.01,"

    
        In stock
    
",4,../media/cache/16/57/16575316618bd7e922d5b0e0f87de2ca.jpg,a-paris-apartment_612/index.html
389,A la Mode: 120 ...,Food and Drink,£38.77,"

    
        In stock
    
",1,../media/cache/98/19/9819ff3a8290dc6ab8797d00de5ec554.jpg,a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html
390,Troublemaker: Surviving Hollywood and ...,Default,£48.39,"

    
        In stock
    
",2,../media/cache/77/82/778285b3c87d6d5d98003aa0f2f65933.jpg,troublemaker-surviving-hollywood-and-scientology_610/index.html
391,The Widow,Mystery,£27.26,"

    
        In stock
    
",2,../media/cache/fd/71/fd71fb07247bf911505a351c0670c6dc.jpg,the-widow_609/index.html
392,The Sleep Revolution: Transforming ...,Nonfiction,£11.68,"

    
        In stock
    
",4,../media/cache/3d/c5/3dc5455313710cf7055c060114e25bf0.jpg,the-sleep-revolution-transforming-your-life-one-night-at-a-time_608/index.html
393,The Improbability of Love,Fiction,£59.45,"

    
        In stock
    
",1,../media/cache/06/49/06493269f6893cfd24b650f66df51882.jpg,the-improbability-of-love_607/index.html
394,The Art of Startup ...,Business,£21.00,"

    
        In stock
    
",3,../media/cache/b3/7b/b37be83183f1dcb759d92bda8f8998a4.jpg,the-art-of-startup-fundraising_606/index.html
395,Take Me Home Tonight ...,Romance,£53.98,"

    
        In stock
    
",3,../media/cache/a6/4b/a64b3c559f59748bfdbbe75be3e16075.jpg,take-me-home-tonight-rock-star-romance-3_605/index.html
396,Sleeping Giants (Themis Files ...,Science Fiction,£48.74,"

    
        In stock
    
",1,../media/cache/c0/72/c072c1ef144d571abd25fe9cc18cceba.jpg,sleeping-giants-themis-files-1_604/index.html
397,Setting the World on ...,Biography,£21.15,"

    
        In stock
    
",2,../media/cache/8b/c4/8bc43a6b42d0283ab4bf611f1b497126.jpg,setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html
398,Playing with Fire,Mystery,£13.71,"

    
        In stock
    
",3,../media/cache/90/0b/900bd2e60d56b6480a4e8eb2dddb46d6.jpg,playing-with-fire_602/index.html
399,Off the Hook (Fishing ...,Romance,£47.67,"

    
        In stock
    
",3,../media/cache/1d/78/1d78fe226e1adb9cb591fa21f8a9bf68.jpg,off-the-hook-fishing-for-trouble-1_601/index.html
400,Mothering Sunday,Fiction,£13.34,"

    
        In stock
    
",2,../media/cache/a8/84/a8843a3fe1a40d5c7df60bbb8cd76ecd.jpg,mothering-sunday_600/index.html
401,"Mother, Can You Not?",Nonfiction,£16.89,"

    
        In stock
    
",5,../media/cache/ae/03/ae03f5d4d4c2ee038ac4c4ce9b71e592.jpg,mother-can-you-not_599/index.html
402,M Train,Autobiography,£27.18,"

    
        In stock
    
",1,../media/cache/d6/e8/d6e8258cee98f80727e99f7ac5aa1b88.jpg,m-train_598/index.html
403,Lilac Girls,Historical Fiction,£17.28,"

    
        In stock
    
",2,../media/cache/6c/2e/6c2e764e3ea89859b52df8de4f12af7a.jpg,lilac-girls_597/index.html
404,Lies and Other Acts ...,Fiction,£45.14,"

    
        In stock
    
",1,../media/cache/29/88/2988f5fb3dfd95214dba2ecb2d496c94.jpg,lies-and-other-acts-of-love_596/index.html
405,Lab Girl,Autobiography,£40.85,"

    
        In stock
    
",1,../media/cache/e9/72/e972f8b4abaaa6f8f449479cd9d87be3.jpg,lab-girl_595/index.html
406,Keep Me Posted,Womens Fiction,£20.46,"

    
        In stock
    
",4,../media/cache/ae/ac/aeac003461b89c7ef826251d940b2afc.jpg,keep-me-posted_594/index.html
407,It Didn't Start with ...,Psychology,£56.27,"

    
        In stock
    
",3,../media/cache/ee/a9/eea9e831f8964b4dc0190c84a1f9a1f6.jpg,it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html
408,Grey (Fifty Shades #4),Womens Fiction,£48.49,"

    
        In stock
    
",4,../media/cache/bb/ee/bbeeab4c4ce572c0e9764e3a96c6d4a5.jpg,grey-fifty-shades-4_592/index.html
409,"Exit, Pursued by a ...",Young Adult,£51.34,"

    
        In stock
    
",4,../media/cache/ca/99/ca99bafb2a75d4fadb8d64efed26316f.jpg,exit-pursued-by-a-bear_591/index.html
410,Daredevils,Fiction,£16.34,"

    
        In stock
    
",3,../media/cache/31/71/31715c5e3b53bf1e2f41e394f024a8c4.jpg,daredevils_590/index.html
411,Cravings: Recipes for What ...,Food and Drink,£20.50,"

    
        In stock
    
",3,../media/cache/ae/5c/ae5ca435fb095e374d2c2aa9f7b6f380.jpg,cravings-recipes-for-what-you-want-to-eat_589/index.html
412,Born for This: How ...,Business,£21.59,"

    
        In stock
    
",5,../media/cache/aa/67/aa677a97ecdcbbde7471f1c90ed0cf6f.jpg,born-for-this-how-to-find-the-work-you-were-meant-to-do_588/index.html
413,Arena,Science Fiction,£21.36,"

    
        In stock
    
",4,../media/cache/51/88/518810d182843244a404f2a2a614a93b.jpg,arena_587/index.html
414,Adultery,Default,£20.88,"

    
        In stock
    
",5,../media/cache/79/d9/79d99cfa5557be0643ba00bfcd35256b.jpg,adultery_586/index.html
415,A Mother's Reckoning: Living ...,Nonfiction,£19.53,"

    
        In stock
    
",3,../media/cache/28/58/285861a80930ffa7521dcb8bd19656e9.jpg,a-mothers-reckoning-living-in-the-aftermath-of-tragedy_585/index.html
416,A Gentleman's Position (Society ...,Romance,£14.75,"

    
        In stock
    
",5,../media/cache/f0/e0/f0e0db3edcb14293a52b51929cc72979.jpg,a-gentlemans-position-society-of-gentlemen-3_584/index.html
417,11/22/63,Fiction,£48.48,"

    
        In stock
    
",3,../media/cache/f6/c5/f6c5d27eacb123238f28a32263694d74.jpg,112263_583/index.html
418,10% Happier: How I ...,Nonfiction,£24.57,"

    
        In stock
    
",2,../media/cache/40/b2/40b246cf12df5345dc0371c040fddb4b.jpg,10-happier-how-i-tamed-the-voice-in-my-head-reduced-stress-without-losing-my-edge-and-found-self-help-that-actually-works_582/index.html
419,10-Day Green Smoothie Cleanse: ...,Health,£49.71,"

    
        In stock
    
",5,../media/cache/23/c2/23c2108ae81327c7f3fb0721976cba5e.jpg,10-day-green-smoothie-cleanse-lose-up-to-15-pounds-in-10-days_581/index.html
420,Without Shame,Add a comment,£48.27,"

    
        In stock
    
",5,../media/cache/90/86/9086ca3d1d5c4059beb7dcf762926e1e.jpg,without-shame_580/index.html
421,Watchmen,Add a comment,£58.05,"

    
        In stock
    
",4,../media/cache/0b/43/0b43137f35134bf211608d1e7197b086.jpg,watchmen_579/index.html
422,Unlimited Intuition Now,Default,£58.87,"

    
        In stock
    
",4,../media/cache/61/46/6146f9ffb87a4f82301d033aa74cc48b.jpg,unlimited-intuition-now_578/index.html
423,Underlying Notes,Default,£11.82,"

    
        In stock
    
",2,../media/cache/ee/59/ee593e57a7fb110d96f1688b0fdd9d59.jpg,underlying-notes_577/index.html
424,The Shack,Fiction,£28.03,"

    
        In stock
    
",1,../media/cache/20/8b/208b77faac57115ae239391fe2a64c86.jpg,the-shack_576/index.html
425,The New Brand You: ...,Default,£44.05,"

    
        In stock
    
",5,../media/cache/9b/33/9b33c7a5431415614f7b788e0c1552c9.jpg,the-new-brand-you-your-new-image-makes-the-sale-for-you_575/index.html
426,The Moosewood Cookbook: Recipes ...,Food and Drink,£12.34,"

    
        In stock
    
",4,../media/cache/d4/53/d453cfb6c08dbf76d200ffa858bc9979.jpg,the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html
427,The Flowers Lied,Default,£16.68,"

    
        In stock
    
",2,../media/cache/a9/f0/a9f00f8505431e64db0f91df762a6d73.jpg,the-flowers-lied_573/index.html
428,The Fabric of the ...,Science,£55.91,"

    
        In stock
    
",1,../media/cache/5e/7f/5e7f7d9913d4c95d33904770c518d537.jpg,the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html
429,The Book of Mormon,Religion,£24.57,"

    
        In stock
    
",3,../media/cache/83/db/83dbf86eb0fed1d99de2148eac4eb064.jpg,the-book-of-mormon_571/index.html
430,The Art and Science ...,Health,£52.98,"

    
        In stock
    
",5,../media/cache/4b/d4/4bd43108fb070ad8ebba9cdb00b14069.jpg,the-art-and-science-of-low-carbohydrate-living_570/index.html
431,The Alien Club,Young Adult,£54.40,"

    
        In stock
    
",1,../media/cache/93/d0/93d01bc6bce58e8efbf560e9e3dc3379.jpg,the-alien-club_569/index.html
432,Suzie Snowflake: One beautiful ...,Novels,£54.81,"

    
        In stock
    
",5,../media/cache/db/cc/dbcc9d63b73ce9058d53f36465dbe2b2.jpg,suzie-snowflake-one-beautiful-flake-a-self-esteem-story_568/index.html
433,Nap-a-Roo,Childrens,£25.08,"

    
        In stock
    
",1,../media/cache/27/1f/271faa1d7561473974d12803feb1f0a1.jpg,nap-a-roo_567/index.html
434,NaNo What Now? Finding ...,Default,£10.41,"

    
        In stock
    
",4,../media/cache/f3/b9/f3b94d63844537271e86565071e5d716.jpg,nano-what-now-finding-your-editing-process-revising-your-nanowrimo-book-and-building-a-writing-career-through-publishing-and-beyond_566/index.html
435,Modern Day Fables,Default,£47.44,"

    
        In stock
    
",2,../media/cache/79/40/79405be1357e2576e7f4b307600be914.jpg,modern-day-fables_565/index.html
436,If I Gave You ...,Spirituality,£20.91,"

    
        In stock
    
",1,../media/cache/87/fe/87fe3f7f3f62c1b1b81890578c9cf294.jpg,if-i-gave-you-gods-phone-number-searching-for-spirituality-in-america_564/index.html
437,"Fruits Basket, Vol. 9 ...",Sequential Art,£33.95,"

    
        In stock
    
",4,../media/cache/7c/ea/7cea6ff4f6f1427739b136db35fbfad4.jpg,fruits-basket-vol-9-fruits-basket-9_563/index.html
438,Dress Your Family in ...,Humor,£43.68,"

    
        In stock
    
",3,../media/cache/df/14/df1418baa09e00b877be35066084c9dc.jpg,dress-your-family-in-corduroy-and-denim_562/index.html
439,Don't Forget Steven,Young Adult,£33.23,"

    
        In stock
    
",1,../media/cache/e7/75/e775bf9ea6343b2ee0be5166bb445bd2.jpg,dont-forget-steven_561/index.html
440,Chernobyl 01:23:40: The Incredible ...,Nonfiction,£35.92,"

    
        In stock
    
",2,../media/cache/5e/76/5e76a5026bd17a5b484ae2a60eec0542.jpg,chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560/index.html
441,Art and Fear: Observations ...,Art,£48.63,"

    
        In stock
    
",4,../media/cache/ef/80/ef80e6100214c486562a73ce76444826.jpg,art-and-fear-observations-on-the-perils-and-rewards-of-artmaking_559/index.html
442,A Shard of Ice ...,Fantasy,£56.63,"

    
        In stock
    
",3,../media/cache/27/64/27649cb5da52970f4bb2fc5234a48578.jpg,a-shard-of-ice-the-black-symphony-saga-1_558/index.html
443,A Hero's Curse (The ...,Add a comment,£50.49,"

    
        In stock
    
",3,../media/cache/95/68/95685fabe00befa6dc91277cde703b55.jpg,a-heros-curse-the-unseen-chronicles-1_557/index.html
444,23 Degrees South: A ...,Add a comment,£35.79,"

    
        In stock
    
",2,../media/cache/29/3e/293e31894cd2c5bf2aff452b8c818b66.jpg,23-degrees-south-a-tropical-tale-of-changing-whether_556/index.html
445,Zero to One: Notes ...,Nonfiction,£34.06,"

    
        In stock
    
",3,../media/cache/f4/8e/f48ee738bc992a68d08eadcb4338a547.jpg,zero-to-one-notes-on-startups-or-how-to-build-the-future_555/index.html
446,Why Not Me?,Nonfiction,£17.76,"

    
        In stock
    
",1,../media/cache/31/a6/31a61c2587add91e55a85fec33e93d15.jpg,why-not-me_554/index.html
447,When Breath Becomes Air,Nonfiction,£39.36,"

    
        In stock
    
",2,../media/cache/39/a5/39a5f0d3280010ca400eb4f5d262b950.jpg,when-breath-becomes-air_553/index.html
448,Vagabonding: An Uncommon Guide ...,Travel,£36.94,"

    
        In stock
    
",2,../media/cache/d5/bf/d5bf0090470b0b8ea46d9c166f7895aa.jpg,vagabonding-an-uncommon-guide-to-the-art-of-long-term-world-travel_552/index.html
449,The Unlikely Pilgrimage of ...,Default,£43.62,"

    
        In stock
    
",5,../media/cache/06/e2/06e2e125d332e2e09a64816ff915b859.jpg,the-unlikely-pilgrimage-of-harold-fry-harold-fry-1_551/index.html
450,The New Drawing on ...,Art,£43.02,"

    
        In stock
    
",3,../media/cache/6a/55/6a55ccd4bc2383f5fe915fbef8bd5a23.jpg,the-new-drawing-on-the-right-side-of-the-brain_550/index.html
451,"The Midnight Assassin: Panic, ...",Nonfiction,£28.45,"

    
        In stock
    
",4,../media/cache/82/6c/826c590f552ce717a2972649350c8030.jpg,the-midnight-assassin-panic-scandal-and-the-hunt-for-americas-first-serial-killer_549/index.html
452,The Martian (The Martian ...,Default,£41.39,"

    
        In stock
    
",2,../media/cache/72/ed/72ed6908c3fcf2bccf79013a65943849.jpg,the-martian-the-martian-1_548/index.html
453,The High Mountains of ...,Fiction,£51.15,"

    
        In stock
    
",1,../media/cache/55/00/550091fc134bbe67f562d95a6d6313f7.jpg,the-high-mountains-of-portugal_547/index.html
454,The Grownup,Short Stories,£35.88,"

    
        In stock
    
",1,../media/cache/f4/cb/f4cb1f9c7280bf1fd05fe33d2816080f.jpg,the-grownup_546/index.html
455,The E-Myth Revisited: Why ...,Business,£36.91,"

    
        In stock
    
",1,../media/cache/11/2c/112c55a6bcd401c3bd603f5ddb2e6b82.jpg,the-e-myth-revisited-why-most-small-businesses-dont-work-and-what-to-do-about-it_545/index.html
456,South of Sunshine,Young Adult,£28.93,"

    
        In stock
    
",1,../media/cache/09/11/09118b974f3685483f3e4debd1f97c90.jpg,south-of-sunshine_544/index.html
457,Smarter Faster Better: The ...,Nonfiction,£38.89,"

    
        In stock
    
",5,../media/cache/21/88/21889b1eddaec853b02a41bdd06eef54.jpg,smarter-faster-better-the-secrets-of-being-productive-in-life-and-business_543/index.html
458,Silence in the Dark ...,Suspense,£58.33,"

    
        In stock
    
",3,../media/cache/bb/1c/bb1c91883579f1f99fe6ebf13b92c1c1.jpg,silence-in-the-dark-logan-point-4_542/index.html
459,Shadows of the Past ...,Christian Fiction,£39.67,"

    
        In stock
    
",5,../media/cache/93/e0/93e0ec623673a8f83598c9aa7b6c94ec.jpg,shadows-of-the-past-logan-point-1_541/index.html
460,Roller Girl,Sequential Art,£14.10,"

    
        In stock
    
",5,../media/cache/b8/bd/b8bd3e5bc547c7c851689a844c9db429.jpg,roller-girl_540/index.html
461,Rising Strong,Nonfiction,£21.82,"

    
        In stock
    
",3,../media/cache/3b/f3/3bf3c719382c03984ab9766803bed964.jpg,rising-strong_539/index.html
462,Proofs of God: Classical ...,Philosophy,£54.21,"

    
        In stock
    
",1,../media/cache/3f/ef/3fef12d9da503693af12997c0ea0897f.jpg,proofs-of-god-classical-arguments-from-tertullian-to-barth_538/index.html
463,Please Kill Me: The ...,Music,£31.19,"

    
        In stock
    
",4,../media/cache/06/f1/06f185c0be2ad6e2fe059464c03f1b47.jpg,please-kill-me-the-uncensored-oral-history-of-punk_537/index.html
464,Out of Print: City ...,Poetry,£53.64,"

    
        In stock
    
",5,../media/cache/93/d5/93d5c64abfad9ed6a0cb2e26f19f1a1e.jpg,out-of-print-city-lights-spotlight-no-14_536/index.html
465,My Life Next Door ...,Young Adult,£36.39,"

    
        In stock
    
",5,../media/cache/98/00/98001a78a78ab77027145ff586d64431.jpg,my-life-next-door-my-life-next-door_535/index.html
466,Miller's Valley,Fiction,£58.54,"

    
        In stock
    
",2,../media/cache/dc/1a/dc1a54201eff16a11e7d84eef5ea36c7.jpg,millers-valley_534/index.html
467,Man's Search for Meaning,Nonfiction,£29.48,"

    
        In stock
    
",3,../media/cache/ed/ff/edffa2eec8d96b8ddcd53d5c2eff8453.jpg,mans-search-for-meaning_533/index.html
468,Love That Boy: What ...,Nonfiction,£25.06,"

    
        In stock
    
",2,../media/cache/6d/1b/6d1b236549b8d5bc9e20786a25b7e7d1.jpg,love-that-boy-what-two-presidents-eight-road-trips-and-my-son-taught-me-about-a-parents-expectations_532/index.html
469,Living Forward: A Proven ...,Nonfiction,£12.55,"

    
        In stock
    
",3,../media/cache/c9/76/c9767187068d80827d0967225ce3925d.jpg,living-forward-a-proven-plan-to-stop-drifting-and-get-the-life-you-want_531/index.html
470,Les Fleurs du Mal,Poetry,£29.04,"

    
        In stock
    
",5,../media/cache/36/5b/365b3ab7ab72a6258873716aef6d5c1a.jpg,les-fleurs-du-mal_530/index.html
471,Left Behind (Left Behind ...,Default,£40.72,"

    
        In stock
    
",2,../media/cache/d7/e2/d7e27f418884548ee1b551c67bcd222c.jpg,left-behind-left-behind-1_529/index.html
472,Kill 'Em and Leave: ...,Music,£45.05,"

    
        In stock
    
",5,../media/cache/85/42/8542841f5644a6daf433504f1e106e97.jpg,kill-em-and-leave-searching-for-james-brown-and-the-american-soul_528/index.html
